go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0009896	21	GO:0044265	0.667	2.05998184499234	0	positive regulation of catabolic process	cellular macromolecule catabolic process
GO:0048708	30	GO:0045685	0.828	2.05207638016827	17	astrocyte differentiation	regulation of glial cell differentiation
GO:0006468	25	GO:0016570	0.623	2.04769199033787	578	protein phosphorylation	histone modification
GO:0010639	34	GO:0051128	0.744	2.04575749056068	0	negative regulation of organelle organization	regulation of cellular component organization
GO:0030520	43	GO:0043401	0.93	2.04527520902094	23	intracellular estrogen receptor signaling pathway	steroid hormone mediated signaling pathway
GO:0051216	20	GO:0001707	0.493	2.04527520902094	58	cartilage development	mesoderm formation
GO:0072001	36	GO:0048880	0.412	2.0433514207948	0	renal system development	sensory system development
GO:0031175	30	GO:0045685	0.611	2.04287180232319	133	neuron projection development	regulation of glial cell differentiation
GO:0051099	55	GO:0051098	0.934	2.03905380426617	6	positive regulation of binding	regulation of binding
GO:0070925	4	GO:0022613	0.647	2.02965312376991	6	organelle assembly	ribonucleoprotein complex biogenesis
GO:0034502	19	GO:0006403	0.491	2.0268721464003	3	protein localization to chromosome	RNA localization
GO:0001655	64	GO:0001655	0.999	2.02365002099673	17	urogenital system development	urogenital system development
GO:0009886	41	GO:0009791	0.893	2.0204516252959	0	post-embryonic animal morphogenesis	post-embryonic development
GO:0021782	30	GO:0045685	0.847	2.01592296609717	4	glial cell development	regulation of glial cell differentiation
GO:0048599	23	GO:0003006	0.73	2.01547268665621	15	oocyte development	developmental process involved in reproduction
GO:2001234	54	GO:0010941	0.773	2.01502287358451	34	negative regulation of apoptotic signaling pathway	regulation of cell death
GO:0060537	20	GO:0001707	0.523	2.00744648216786	5	muscle tissue development	mesoderm formation
GO:0042706	30	GO:0045685	0.377	2.00392634551472	0	eye photoreceptor cell fate commitment	regulation of glial cell differentiation
GO:0006473	25	GO:0016570	0.512	2.00086945871263	20	protein acetylation	histone modification
